hospital_id,department_id,department_name,date,patients_admitted_count,readmission_count,avg_length_of_stay_days,avg_treatment_cost,readmission_rate_pct,patients_discharged_count,total_staff_in_department,department_efficiency_score
H1,6,ICU,2021-05-17,3,1,9.666666666666666,33962.0,33.33,2,45,2.68
H1,6,ICU,2021-05-18,2,0,12.0,45078.0,0.0,4,45,2.68
H1,6,ICU,2021-05-19,3,1,13.0,45541.333333333336,33.33,0,45,2.68
H1,6,ICU,2021-05-20,1,0,9.0,29737.0,0.0,2,45,2.68
H1,6,ICU,2021-05-21,2,0,11.5,14186.5,0.0,1,45,2.68
H1,6,ICU,2021-05-23,3,0,10.333333333333334,44419.666666666664,0.0,0,45,2.68
H1,6,ICU,2021-05-24,2,1,11.0,27691.0,50.0,1,45,2.68
H1,6,ICU,2021-05-25,5,1,9.0,28824.2,20.0,0,45,2.68
H1,6,ICU,2021-05-26,3,0,11.0,36332.0,0.0,2,45,2.68
H1,6,ICU,2021-05-27,2,0,8.0,19421.0,0.0,2,45,2.68
H1,6,ICU,2021-05-28,3,0,9.666666666666666,26415.666666666668,0.0,1,45,2.68
H1,6,ICU,2021-05-29,2,0,11.0,35170.5,0.0,3,45,2.68
H1,6,ICU,2021-05-30,1,0,14.0,20112.0,0.0,2,45,2.68
H1,6,ICU,2021-05-31,1,0,6.0,75025.0,0.0,5,45,2.68
H1,6,ICU,2021-06-01,1,0,10.0,84582.0,0.0,3,45,2.68
H1,6,ICU,2021-06-02,5,0,10.0,41469.8,0.0,4,45,2.68
H1,6,ICU,2021-06-03,4,1,8.25,46682.5,25.0,0,45,2.68
H1,6,ICU,2021-06-04,3,0,12.666666666666666,52207.333333333336,0.0,2,45,2.68
H1,6,ICU,2021-06-06,1,0,5.0,73444.0,0.0,2,45,2.68
H1,6,ICU,2021-06-07,2,0,9.5,51156.5,0.0,3,45,2.68
H1,6,ICU,2021-06-08,1,0,15.0,18158.0,0.0,1,45,2.68
H1,6,ICU,2021-06-09,3,1,9.333333333333334,41041.0,33.33,3,45,2.68
H1,6,ICU,2021-06-11,2,0,12.0,43162.5,0.0,5,45,2.68
H1,6,ICU,2021-06-13,5,0,10.0,37156.6,0.0,2,45,2.68
H1,6,ICU,2021-06-14,1,0,7.0,83792.0,0.0,2,45,2.68
H1,6,ICU,2021-06-15,5,0,8.0,27196.0,0.0,1,45,2.68
H1,6,ICU,2021-06-16,1,0,12.0,74432.0,0.0,1,45,2.68
H1,6,ICU,2021-06-18,1,0,14.0,26547.0,0.0,4,45,2.68
H1,6,ICU,2021-06-19,3,0,13.333333333333334,27289.333333333332,0.0,1,45,2.68
H1,6,ICU,2021-06-20,2,1,5.5,18843.0,50.0,1,45,2.68
H1,6,ICU,2021-06-22,1,0,6.0,20590.0,0.0,3,45,2.68
H1,6,ICU,2021-06-23,3,0,11.333333333333334,52049.0,0.0,5,45,2.68
H1,6,ICU,2021-06-24,3,0,13.333333333333334,41070.333333333336,0.0,1,45,2.68
H1,6,ICU,2021-06-25,1,0,7.0,18553.0,0.0,1,45,2.68
H1,6,ICU,2021-06-26,2,0,11.5,50453.0,0.0,1,45,2.68
H1,6,ICU,2021-06-27,3,0,9.666666666666666,48179.0,0.0,1,45,2.68
H1,6,ICU,2021-06-28,2,1,12.0,18685.5,50.0,3,45,2.68
H1,6,ICU,2021-06-30,1,0,15.0,78058.0,0.0,1,45,2.68
H1,6,ICU,2021-07-01,1,0,13.0,46673.0,0.0,0,45,2.68
H1,6,ICU,2021-07-03,2,0,7.0,29271.0,0.0,1,45,2.68
H1,6,ICU,2021-07-07,3,0,12.333333333333334,49202.333333333336,0.0,2,45,2.68
H1,6,ICU,2021-07-08,3,0,9.666666666666666,21774.666666666668,0.0,2,45,2.68
H1,6,ICU,2021-07-09,2,0,12.0,13611.5,0.0,2,45,2.68
H1,6,ICU,2021-07-10,3,0,12.0,50387.0,0.0,2,45,2.68
H1,6,ICU,2021-07-11,1,0,10.0,76951.0,0.0,1,45,2.68
H1,6,ICU,2021-07-13,1,0,15.0,11260.0,0.0,1,45,2.68
H1,6,ICU,2021-07-14,2,0,11.5,41891.5,0.0,2,45,2.68
H1,6,ICU,2021-07-15,3,0,9.0,32070.666666666668,0.0,1,45,2.68
H1,6,ICU,2021-07-16,1,0,13.0,24915.0,0.0,0,45,2.68
H1,6,ICU,2021-07-17,4,0,10.75,34343.5,0.0,2,45,2.68
H1,6,ICU,2021-07-18,3,0,9.333333333333334,30989.666666666668,0.0,1,45,2.68
H1,6,ICU,2021-07-19,1,0,13.0,27705.0,0.0,2,45,2.68
H1,6,ICU,2021-07-20,5,0,10.6,37698.6,0.0,1,45,2.68
H1,6,ICU,2021-07-21,2,0,8.5,27258.0,0.0,2,45,2.68
H1,6,ICU,2021-07-22,3,0,8.333333333333334,39398.666666666664,0.0,1,45,2.68
H1,6,ICU,2021-07-25,5,0,10.0,39998.8,0.0,3,45,2.68
H1,6,ICU,2021-07-26,1,0,14.0,59839.0,0.0,2,45,2.68
H1,6,ICU,2021-07-28,1,0,11.0,6397.0,0.0,6,45,2.68
H1,6,ICU,2021-07-29,1,0,6.0,30903.0,0.0,2,45,2.68
H1,6,ICU,2021-07-30,3,0,11.0,28907.333333333332,0.0,2,45,2.68
H1,6,ICU,2021-07-31,2,0,13.5,36688.0,0.0,5,45,2.68
H1,6,ICU,2021-08-01,3,0,10.666666666666666,19546.0,0.0,1,45,2.68
H1,6,ICU,2021-08-02,5,0,10.0,39361.2,0.0,1,45,2.68
H1,6,ICU,2021-08-03,5,0,10.6,36358.2,0.0,0,45,2.68
H1,6,ICU,2021-08-04,3,0,8.666666666666666,28352.0,0.0,3,45,2.68
H1,6,ICU,2021-08-05,1,0,7.0,18724.0,0.0,1,45,2.68
H1,6,ICU,2021-08-07,2,0,9.0,11637.0,0.0,3,45,2.68
H1,6,ICU,2021-08-08,1,0,15.0,15277.0,0.0,2,45,2.68
H1,6,ICU,2021-08-10,1,0,15.0,66065.0,0.0,3,45,2.68
H1,6,ICU,2021-08-11,1,0,9.0,30157.0,0.0,3,45,2.68
H1,6,ICU,2021-08-12,2,0,8.5,30943.5,0.0,3,45,2.68
H1,6,ICU,2021-08-13,1,0,9.0,17514.0,0.0,2,45,2.68
H1,6,ICU,2021-08-16,2,0,9.5,22546.0,0.0,2,45,2.68
H1,6,ICU,2021-08-17,1,0,15.0,22120.0,0.0,1,45,2.68
H1,6,ICU,2021-08-18,3,0,10.0,24014.0,0.0,4,45,2.68
H1,6,ICU,2021-08-19,3,0,10.0,28137.333333333332,0.0,0,45,2.68
H1,6,ICU,2021-08-20,2,0,10.5,47954.0,0.0,1,45,2.68
H1,6,ICU,2021-08-21,2,0,8.0,52129.0,0.0,0,45,2.68
H1,6,ICU,2021-08-22,4,0,8.25,22470.75,0.0,2,45,2.68
H1,6,ICU,2021-08-23,1,0,9.0,39669.0,0.0,2,45,2.68
H1,6,ICU,2021-08-24,3,0,11.333333333333334,37070.666666666664,0.0,0,45,2.68
H1,6,ICU,2021-08-25,3,1,13.0,34213.333333333336,33.33,2,45,2.68
H1,6,ICU,2021-08-28,2,1,10.0,54115.0,50.0,1,45,2.68
H1,6,ICU,2021-08-29,2,0,10.5,30674.5,0.0,2,45,2.68
H1,6,ICU,2021-08-30,2,0,6.0,57990.0,0.0,1,45,2.68
H1,6,ICU,2021-08-31,1,0,7.0,41800.0,0.0,1,45,2.68
H1,6,ICU,2021-09-01,1,0,13.0,27407.0,0.0,3,45,2.68
H1,6,ICU,2021-09-02,1,0,13.0,37741.0,0.0,4,45,2.68
H1,6,ICU,2021-09-03,3,0,10.333333333333334,42120.333333333336,0.0,0,45,2.68
H1,6,ICU,2021-09-04,3,0,8.0,31086.333333333332,0.0,0,45,2.68
H1,6,ICU,2021-09-05,4,0,10.75,42890.25,0.0,2,45,2.68
H1,6,ICU,2021-09-07,1,0,7.0,13703.0,0.0,8,45,2.68
H1,6,ICU,2021-09-08,3,0,10.0,48436.0,0.0,2,45,2.68
H1,6,ICU,2021-09-09,2,0,8.5,81938.5,0.0,1,45,2.68
H1,6,ICU,2021-09-11,2,0,10.5,28131.5,0.0,0,45,2.68
H1,6,ICU,2021-09-12,1,0,14.0,86591.0,0.0,0,45,2.68
H1,6,ICU,2021-09-13,2,0,8.0,47481.0,0.0,0,45,2.68
H1,6,ICU,2021-09-14,2,0,15.0,36631.0,0.0,4,45,2.68
H1,6,ICU,2021-09-15,3,0,12.333333333333334,23043.666666666668,0.0,3,45,2.68
H1,6,ICU,2021-09-16,4,0,9.75,34500.0,0.0,1,45,2.68
H1,6,ICU,2021-09-17,2,0,10.0,38615.5,0.0,5,45,2.68
H1,6,ICU,2021-09-18,3,0,12.0,31701.666666666668,0.0,2,45,2.68
H1,6,ICU,2021-09-19,4,0,8.75,18379.25,0.0,0,45,2.68
H1,6,ICU,2021-09-21,2,0,8.5,54010.5,0.0,2,45,2.68
H1,6,ICU,2021-09-22,2,0,8.5,56879.5,0.0,1,45,2.68
H1,6,ICU,2021-09-23,2,0,11.5,21326.0,0.0,2,45,2.68
H1,6,ICU,2021-09-24,3,0,7.666666666666667,24233.0,0.0,1,45,2.68
H1,6,ICU,2021-09-27,2,0,8.0,43318.5,0.0,2,45,2.68
H1,6,ICU,2021-09-28,1,0,6.0,73713.0,0.0,2,45,2.68
H1,6,ICU,2021-09-29,3,0,10.666666666666666,56131.666666666664,0.0,2,45,2.68
H1,6,ICU,2021-10-01,1,0,6.0,51411.0,0.0,2,45,2.68
H1,6,ICU,2021-10-02,4,0,10.75,34915.5,0.0,3,45,2.68
H1,6,ICU,2021-10-03,5,0,9.0,32048.0,0.0,4,45,2.68
H1,6,ICU,2021-10-04,4,0,12.25,39465.5,0.0,1,45,2.68
H1,6,ICU,2021-10-06,3,0,10.666666666666666,29200.666666666668,0.0,1,45,2.68
H1,6,ICU,2021-10-07,1,0,5.0,51667.0,0.0,2,45,2.68
H1,6,ICU,2021-10-08,1,0,13.0,19477.0,0.0,0,45,2.68
H1,6,ICU,2021-10-09,3,0,8.333333333333334,54152.333333333336,0.0,3,45,2.68
H1,6,ICU,2021-10-10,4,1,10.0,26150.5,25.0,1,45,2.68
H1,6,ICU,2021-10-11,1,0,15.0,24238.0,0.0,0,45,2.68
H1,6,ICU,2021-10-12,4,1,8.5,53934.75,25.0,6,45,2.68
H1,6,ICU,2021-10-15,1,0,14.0,52619.0,0.0,2,45,2.68
H1,6,ICU,2021-10-20,1,0,8.0,54818.0,0.0,1,45,2.68
H1,6,ICU,2021-10-21,2,0,11.5,17825.5,0.0,1,45,2.68
H1,6,ICU,2021-10-24,4,0,11.25,55012.0,0.0,1,45,2.68
H1,6,ICU,2021-10-25,3,0,12.666666666666666,25791.0,0.0,0,45,2.68
H1,6,ICU,2021-10-26,2,0,8.0,58742.5,0.0,2,45,2.68
H1,6,ICU,2021-10-27,2,0,13.5,32855.5,0.0,0,45,2.68
H1,6,ICU,2021-10-28,4,0,9.5,54595.25,0.0,1,45,2.68
H1,6,ICU,2021-10-29,3,0,13.0,27288.333333333332,0.0,1,45,2.68
H1,6,ICU,2021-10-30,2,1,12.5,24995.0,50.0,0,45,2.68
H1,6,ICU,2021-11-01,1,0,15.0,15638.0,0.0,2,45,2.68
H1,6,ICU,2021-11-02,1,0,12.0,12937.0,0.0,4,45,2.68
H1,6,ICU,2021-11-03,4,0,9.25,31730.5,0.0,1,45,2.68
H1,6,ICU,2021-11-04,2,0,12.5,28961.0,0.0,0,45,2.68
H1,6,ICU,2021-11-06,2,0,12.0,52515.5,0.0,0,45,2.68
H1,6,ICU,2021-11-07,4,0,9.0,27265.25,0.0,0,45,2.68
H1,6,ICU,2021-11-09,1,0,13.0,6104.0,0.0,2,45,2.68
H1,6,ICU,2021-11-10,3,0,9.0,37482.0,0.0,1,45,2.68
H1,6,ICU,2021-11-11,2,0,8.5,47241.0,0.0,4,45,2.68
H1,6,ICU,2021-11-12,3,0,10.666666666666666,36795.666666666664,0.0,5,45,2.68
H1,6,ICU,2021-11-14,2,0,7.0,19923.0,0.0,3,45,2.68
H1,6,ICU,2021-11-15,1,0,7.0,42500.0,0.0,0,45,2.68
H1,6,ICU,2021-11-17,2,0,9.0,35123.5,0.0,1,45,2.68
H1,6,ICU,2021-11-18,2,0,11.0,68086.5,0.0,2,45,2.68
H1,6,ICU,2021-11-19,1,0,8.0,38760.0,0.0,2,45,2.68
H1,6,ICU,2021-11-21,1,0,13.0,7634.0,0.0,3,45,2.68
H1,6,ICU,2021-11-22,3,0,11.666666666666666,43805.333333333336,0.0,3,45,2.68
H1,6,ICU,2021-11-24,2,0,8.0,36045.5,0.0,0,45,2.68
H1,6,ICU,2021-11-25,2,0,6.0,23357.0,0.0,1,45,2.68
H1,6,ICU,2021-11-26,2,0,12.0,39184.0,0.0,0,45,2.68
H1,6,ICU,2021-11-27,1,0,7.0,7854.0,0.0,2,45,2.68
H1,6,ICU,2021-11-28,2,0,9.0,63947.5,0.0,0,45,2.68
H1,6,ICU,2021-11-29,3,0,10.0,28178.666666666668,0.0,1,45,2.68
H1,6,ICU,2021-11-30,3,0,9.0,27315.333333333332,0.0,1,45,2.68
H1,6,ICU,2021-12-01,2,0,8.5,34893.5,0.0,3,45,2.68
H1,6,ICU,2021-12-02,4,0,9.25,44520.5,0.0,1,45,2.68
H1,6,ICU,2021-12-03,1,0,5.0,44755.0,0.0,2,45,2.68
H1,6,ICU,2021-12-04,2,0,11.0,18195.5,0.0,2,45,2.68
H1,6,ICU,2021-12-05,2,0,10.0,25633.5,0.0,1,45,2.68
H1,6,ICU,2021-12-06,5,0,12.6,53685.6,0.0,2,45,2.68
H1,6,ICU,2021-12-07,4,0,11.25,57430.5,0.0,3,45,2.68
H1,6,ICU,2021-12-08,3,0,10.666666666666666,39876.0,0.0,2,45,2.68
H1,6,ICU,2021-12-10,2,0,8.0,48291.0,0.0,2,45,2.68
H1,6,ICU,2021-12-11,2,0,13.5,44054.0,0.0,3,45,2.68
H1,6,ICU,2021-12-12,5,0,8.4,26338.0,0.0,1,45,2.68
H1,6,ICU,2021-12-14,1,0,6.0,63589.0,0.0,1,45,2.68
H1,6,ICU,2021-12-16,6,0,12.5,42194.833333333336,0.0,1,45,2.68
H1,6,ICU,2021-12-17,3,0,11.333333333333334,36726.0,0.0,3,45,2.68
H1,6,ICU,2021-12-18,3,0,8.333333333333334,24985.333333333332,0.0,1,45,2.68
H1,6,ICU,2021-12-19,1,0,9.0,34110.0,0.0,5,45,2.68
H1,6,ICU,2021-12-21,2,0,6.5,57704.5,0.0,1,45,2.68
H1,6,ICU,2021-12-22,1,0,5.0,89987.0,0.0,3,45,2.68
H1,6,ICU,2021-12-23,1,0,8.0,21949.0,0.0,3,45,2.68
H1,6,ICU,2021-12-24,2,0,10.5,27629.0,0.0,0,45,2.68
H1,6,ICU,2021-12-25,3,0,11.0,18127.333333333332,0.0,2,45,2.68
H1,6,ICU,2021-12-26,1,0,14.0,15703.0,0.0,1,45,2.68
H1,6,ICU,2021-12-27,3,0,8.333333333333334,20449.666666666668,0.0,5,45,2.68
H1,6,ICU,2021-12-28,3,0,8.333333333333334,30954.333333333332,0.0,3,45,2.68
H1,6,ICU,2021-12-29,2,0,11.0,27856.0,0.0,0,45,2.68
H1,6,ICU,2021-12-30,2,0,11.0,41180.0,0.0,3,45,2.68
H1,6,ICU,2021-12-31,4,0,11.0,28170.25,0.0,4,45,2.68
H1,6,ICU,2022-01-02,3,0,9.333333333333334,37336.0,0.0,0,45,2.68
H1,6,ICU,2022-01-03,1,0,9.0,32351.0,0.0,4,45,2.68
H1,6,ICU,2022-01-05,2,0,9.0,48867.5,0.0,4,45,2.68
H1,6,ICU,2022-01-06,2,0,6.0,18257.5,0.0,1,45,2.68
H1,6,ICU,2022-01-07,1,0,9.0,17677.0,0.0,2,45,2.68
H1,6,ICU,2022-01-08,2,0,12.0,43085.5,0.0,2,45,2.68
H1,6,ICU,2022-01-10,1,0,8.0,6224.0,0.0,3,45,2.68
H1,6,ICU,2022-01-12,2,0,9.0,21504.5,0.0,4,45,2.68
H1,6,ICU,2022-01-14,1,0,8.0,47679.0,0.0,0,45,2.68
H1,6,ICU,2022-01-15,4,0,9.25,46407.5,0.0,2,45,2.68
H1,6,ICU,2022-01-16,1,0,8.0,24389.0,0.0,1,45,2.68
H1,6,ICU,2022-01-17,2,0,9.0,21205.0,0.0,1,45,2.68
H1,6,ICU,2022-01-18,2,0,7.0,38682.0,0.0,3,45,2.68
H1,6,ICU,2022-01-19,1,0,7.0,48769.0,0.0,0,45,2.68
H1,6,ICU,2022-01-20,3,0,9.333333333333334,20782.333333333332,0.0,0,45,2.68
H1,6,ICU,2022-01-22,3,0,11.333333333333334,48643.0,0.0,2,45,2.68
H1,6,ICU,2022-01-24,3,0,11.0,47746.0,0.0,2,45,2.68
H1,6,ICU,2022-01-25,3,0,10.333333333333334,39851.333333333336,0.0,1,45,2.68
H1,6,ICU,2022-01-26,3,0,11.0,40685.0,0.0,3,45,2.68
H1,6,ICU,2022-01-27,1,0,6.0,84923.0,0.0,2,45,2.68
H1,6,ICU,2022-01-28,1,0,10.0,18259.0,0.0,2,45,2.68
H1,6,ICU,2022-01-31,5,0,9.4,33440.2,0.0,2,45,2.68
H1,6,ICU,2022-02-01,1,0,13.0,6476.0,0.0,1,45,2.68
H1,6,ICU,2022-02-03,2,0,10.5,27615.0,0.0,2,45,2.68
H1,6,ICU,2022-02-04,5,2,9.2,28579.2,40.0,1,45,2.68
H1,6,ICU,2022-02-06,2,0,8.0,34343.0,0.0,0,45,2.68
H1,6,ICU,2022-02-07,1,0,11.0,46924.0,0.0,3,45,2.68
H1,6,ICU,2022-02-08,1,0,5.0,39092.0,0.0,1,45,2.68
H1,6,ICU,2022-02-09,1,0,14.0,9020.0,0.0,1,45,2.68
H1,6,ICU,2022-02-10,4,0,12.5,41134.25,0.0,3,45,2.68
H1,6,ICU,2022-02-11,1,0,14.0,44911.0,0.0,2,45,2.68
H1,6,ICU,2022-02-12,1,0,5.0,81175.0,0.0,0,45,2.68
H1,6,ICU,2022-02-13,2,0,11.0,33985.0,0.0,3,45,2.68
H1,6,ICU,2022-02-14,4,0,11.0,34694.0,0.0,3,45,2.68
H1,6,ICU,2022-02-16,4,0,9.25,33214.0,0.0,0,45,2.68
H1,6,ICU,2022-02-17,1,0,9.0,45064.0,0.0,2,45,2.68
H1,6,ICU,2022-02-18,1,0,6.0,59730.0,0.0,3,45,2.68
H1,6,ICU,2022-02-20,4,0,8.0,57162.5,0.0,0,45,2.68
H1,6,ICU,2022-02-21,4,0,7.75,29025.0,0.0,3,45,2.68
H1,6,ICU,2022-02-22,4,0,10.0,32497.0,0.0,2,45,2.68
H1,6,ICU,2022-02-23,1,0,6.0,78831.0,0.0,2,45,2.68
H1,6,ICU,2022-02-24,3,0,7.0,45318.333333333336,0.0,3,45,2.68
H1,6,ICU,2022-02-25,1,0,8.0,25952.0,0.0,3,45,2.68
H1,6,ICU,2022-02-26,2,0,9.0,45807.0,0.0,3,45,2.68
H1,6,ICU,2022-02-27,1,0,5.0,25774.0,0.0,5,45,2.68
H1,6,ICU,2022-02-28,2,0,12.0,18766.5,0.0,2,45,2.68
H1,6,ICU,2022-03-01,1,0,14.0,82030.0,0.0,3,45,2.68
H1,6,ICU,2022-03-02,5,0,9.8,46560.0,0.0,2,45,2.68
H1,6,ICU,2022-03-04,4,0,10.75,55642.75,0.0,2,45,2.68
H1,6,ICU,2022-03-05,3,0,11.666666666666666,35775.666666666664,0.0,3,45,2.68
H1,6,ICU,2022-03-06,4,0,8.5,37894.5,0.0,2,45,2.68
H1,6,ICU,2022-03-07,3,0,10.0,60344.333333333336,0.0,2,45,2.68
H1,6,ICU,2022-03-08,1,0,9.0,7541.0,0.0,1,45,2.68
H1,6,ICU,2022-03-09,4,0,9.0,19662.75,0.0,0,45,2.68
H1,6,ICU,2022-03-10,2,0,5.5,20070.0,0.0,2,45,2.68
H1,6,ICU,2022-03-11,2,0,12.0,37061.5,0.0,4,45,2.68
H1,6,ICU,2022-03-12,1,0,10.0,10779.0,0.0,1,45,2.68
H1,6,ICU,2022-03-13,2,0,8.5,59544.5,0.0,2,45,2.68
H1,6,ICU,2022-03-14,2,0,6.5,52888.5,0.0,2,45,2.68
H1,6,ICU,2022-03-15,4,0,10.75,36554.75,0.0,3,45,2.68
H1,6,ICU,2022-03-16,3,0,7.0,32038.666666666668,0.0,4,45,2.68
H1,6,ICU,2022-03-17,1,0,13.0,14571.0,0.0,4,45,2.68
H1,6,ICU,2022-03-18,2,0,9.0,26414.0,0.0,0,45,2.68
H1,6,ICU,2022-03-19,1,0,8.0,14693.0,0.0,4,45,2.68
H1,6,ICU,2022-03-20,1,0,15.0,20109.0,0.0,2,45,2.68
H1,6,ICU,2022-03-21,2,0,12.0,13366.0,0.0,2,45,2.68
H1,6,ICU,2022-03-23,3,0,11.666666666666666,41598.666666666664,0.0,2,45,2.68
H1,6,ICU,2022-03-24,3,0,9.0,35840.0,0.0,3,45,2.68
H1,6,ICU,2022-03-25,3,0,10.666666666666666,34399.333333333336,0.0,2,45,2.68
H1,6,ICU,2022-03-26,3,0,13.333333333333334,49752.0,0.0,0,45,2.68
H1,6,ICU,2022-03-27,4,0,8.75,33430.25,0.0,1,45,2.68
H1,6,ICU,2022-03-28,4,0,10.25,29891.25,0.0,2,45,2.68
H1,6,ICU,2022-03-30,2,0,10.5,45457.5,0.0,3,45,2.68
H1,6,ICU,2022-03-31,6,0,10.166666666666666,41732.0,0.0,2,45,2.68
H1,6,ICU,2022-04-01,3,0,9.333333333333334,58701.0,0.0,2,45,2.68
H1,6,ICU,2022-04-03,2,0,12.5,66301.5,0.0,1,45,2.68
H1,6,ICU,2022-04-04,3,0,10.0,26969.333333333332,0.0,6,45,2.68
H1,6,ICU,2022-04-05,2,0,7.0,24973.5,0.0,3,45,2.68
H1,6,ICU,2022-04-06,1,0,15.0,39375.0,0.0,0,45,2.68
H1,6,ICU,2022-04-07,3,0,10.666666666666666,24219.0,0.0,4,45,2.68
H1,6,ICU,2022-04-08,5,0,11.2,45022.0,0.0,3,45,2.68
H1,6,ICU,2022-04-09,1,0,13.0,7927.0,0.0,1,45,2.68
H1,6,ICU,2022-04-10,2,0,10.0,45930.5,0.0,5,45,2.68
H1,6,ICU,2022-04-11,3,0,9.0,42234.333333333336,0.0,5,45,2.68
H1,6,ICU,2022-04-12,3,1,10.666666666666666,50752.666666666664,33.33,4,45,2.68
H1,6,ICU,2022-04-13,1,0,9.0,46183.0,0.0,2,45,2.68
H1,6,ICU,2022-04-14,1,0,15.0,35580.0,0.0,0,45,2.68
H1,6,ICU,2022-04-15,3,1,13.333333333333334,28490.0,33.33,0,45,2.68
H1,6,ICU,2022-04-16,5,0,10.6,23926.0,0.0,3,45,2.68
H1,6,ICU,2022-04-17,1,0,9.0,38991.0,0.0,1,45,2.68
H1,6,ICU,2022-04-18,1,0,7.0,73564.0,0.0,3,45,2.68
H1,6,ICU,2022-04-19,4,0,11.5,27446.75,0.0,4,45,2.68
H1,6,ICU,2022-04-20,2,0,5.0,39429.5,0.0,1,45,2.68
H1,6,ICU,2022-04-21,1,0,9.0,8521.0,0.0,2,45,2.68
H1,6,ICU,2022-04-22,2,0,7.0,31344.5,0.0,3,45,2.68
H1,6,ICU,2022-04-23,2,0,7.5,26946.5,0.0,2,45,2.68
H1,6,ICU,2022-04-24,1,0,15.0,41030.0,0.0,1,45,2.68
H1,6,ICU,2022-04-25,3,0,8.333333333333334,21537.666666666668,0.0,5,45,2.68
H1,6,ICU,2022-04-26,1,0,14.0,35352.0,0.0,6,45,2.68
H1,6,ICU,2022-04-27,2,0,10.0,31348.5,0.0,0,45,2.68
H1,6,ICU,2022-04-28,4,0,10.25,31880.75,0.0,1,45,2.68
H1,6,ICU,2022-04-29,1,0,13.0,42112.0,0.0,3,45,2.68
H1,6,ICU,2022-04-30,3,0,10.666666666666666,30607.666666666668,0.0,5,45,2.68
H1,6,ICU,2022-05-01,3,0,10.0,58601.666666666664,0.0,3,45,2.68
H1,6,ICU,2022-05-02,2,0,11.0,60690.5,0.0,2,45,2.68
H1,6,ICU,2022-05-03,3,0,10.666666666666666,42771.666666666664,0.0,1,45,2.68
H1,6,ICU,2022-05-04,1,0,5.0,9825.0,0.0,1,45,2.68
H1,6,ICU,2022-05-05,3,0,13.333333333333334,41913.666666666664,0.0,0,45,2.68
H1,6,ICU,2022-05-06,3,0,9.333333333333334,46213.666666666664,0.0,1,45,2.68
H1,6,ICU,2022-05-07,1,0,6.0,16136.0,0.0,2,45,2.68
H1,6,ICU,2022-05-08,4,0,10.0,33394.0,0.0,0,45,2.68
H1,6,ICU,2022-05-12,4,0,11.75,33131.0,0.0,5,45,2.68
H1,6,ICU,2022-05-13,1,0,12.0,47794.0,0.0,6,45,2.68
H1,6,ICU,2022-05-14,4,0,8.5,31210.25,0.0,2,45,2.68
H1,6,ICU,2022-05-15,3,1,10.333333333333334,64766.666666666664,33.33,1,45,2.68
H1,6,ICU,2022-05-17,4,0,10.5,24318.0,0.0,2,45,2.68
H1,6,ICU,2022-05-18,4,0,10.5,34176.0,0.0,1,45,2.68
H1,6,ICU,2022-05-20,3,0,7.333333333333333,56819.333333333336,0.0,3,45,2.68
H1,6,ICU,2022-05-21,4,0,14.0,34399.0,0.0,1,45,2.68
H1,6,ICU,2022-05-25,1,0,9.0,30419.0,0.0,2,45,2.68
H1,6,ICU,2022-05-26,2,0,7.5,38244.5,0.0,4,45,2.68
H1,6,ICU,2022-05-27,2,0,8.5,44146.0,0.0,2,45,2.68
H1,6,ICU,2022-05-28,2,0,11.0,48163.0,0.0,2,45,2.68
H1,6,ICU,2022-05-29,3,0,8.666666666666666,19221.666666666668,0.0,1,45,2.68
H1,6,ICU,2022-05-30,1,0,8.0,88517.0,0.0,1,45,2.68
H1,6,ICU,2022-05-31,3,0,10.0,46478.666666666664,0.0,1,45,2.68
H1,6,ICU,2022-06-01,2,0,10.5,56641.5,0.0,2,45,2.68
H1,6,ICU,2022-06-03,1,0,6.0,68200.0,0.0,1,45,2.68
H1,6,ICU,2022-06-04,3,0,7.333333333333333,21972.0,0.0,3,45,2.68
H1,6,ICU,2022-06-05,4,0,10.25,60180.0,0.0,2,45,2.68
H1,6,ICU,2022-06-06,1,0,10.0,68207.0,0.0,1,45,2.68
H1,6,ICU,2022-06-07,2,0,9.5,20827.5,0.0,4,45,2.68
H1,6,ICU,2022-06-09,2,0,13.5,22987.5,0.0,2,45,2.68
H1,6,ICU,2022-06-10,3,0,12.666666666666666,25556.333333333332,0.0,5,45,2.68
H1,6,ICU,2022-06-11,4,0,9.0,29150.5,0.0,0,45,2.68
H1,6,ICU,2022-06-13,2,0,11.0,41298.0,0.0,1,45,2.68
H1,6,ICU,2022-06-14,1,0,15.0,46177.0,0.0,1,45,2.68
H1,6,ICU,2022-06-15,2,0,10.0,32555.0,0.0,3,45,2.68
H1,6,ICU,2022-06-16,2,1,7.5,39588.0,50.0,2,45,2.68
H1,6,ICU,2022-06-17,1,0,15.0,84830.0,0.0,0,45,2.68
H1,6,ICU,2022-06-18,1,0,13.0,24716.0,0.0,1,45,2.68
H1,6,ICU,2022-06-19,2,0,8.5,10346.0,0.0,3,45,2.68
H1,6,ICU,2022-06-21,1,0,6.0,47465.0,0.0,3,45,2.68
H1,6,ICU,2022-06-22,4,0,11.5,38785.0,0.0,1,45,2.68
H1,6,ICU,2022-06-23,1,0,9.0,45828.0,0.0,3,45,2.68
H1,6,ICU,2022-06-24,3,0,8.0,43669.333333333336,0.0,2,45,2.68
H1,6,ICU,2022-06-25,3,0,8.333333333333334,24356.333333333332,0.0,1,45,2.68
